vehicle_id,Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,is_bev,is_phev,is_conv_hybrid
ROLLS-ROYCE_PHANTOM COUPE_Compact_Conventional/Hybrid_AS8,,ROLLS-ROYCE,PHANTOM COUPE,Compact,Conventional/Hybrid,6.7,12.0,,AS8,Z,,20.9,12.7,17.2,16.0,,,,,,,403,,,0,0,1
ROLLS-ROYCE_PHANTOM DROPHEAD COUPE_Compact_Conventional/Hybrid_AS8,,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,Compact,Conventional/Hybrid,6.7,12.0,,AS8,Z,,20.7,12.9,17.2,16.0,,,,,,,404,,,0,0,1
ROLLS-ROYCE_WRAITH_Mid-Size_Conventional/Hybrid_AS8,,ROLLS-ROYCE,WRAITH,Mid-Size,Conventional/Hybrid,6.6,12.0,,AS8,Z,,18.8,11.8,15.6,18.0,,,,,,,367,,,0,0,1
SCION_FR-S_Minicompact_Conventional/Hybrid_AS6,,SCION,FR-S,Minicompact,Conventional/Hybrid,2.0,4.0,,AS6,Z,,9.6,7.0,8.4,34.0,,,,,,,197,,,0,0,1
SCION_FR-S_Minicompact_Conventional/Hybrid_M6,,SCION,FR-S,Minicompact,Conventional/Hybrid,2.0,4.0,,M6,Z,,10.9,7.9,9.6,29.0,,,,,,,224,,,0,0,1
SCION_iM_Mid-Size_Conventional/Hybrid_AV7,,SCION,iM,Mid-Size,Conventional/Hybrid,1.8,4.0,,AV7,X,,8.3,6.3,7.4,38.0,,,,,,,173,,,0,0,1
SCION_iM_Mid-Size_Conventional/Hybrid_M6,,SCION,iM,Mid-Size,Conventional/Hybrid,1.8,4.0,,M6,X,,8.6,6.6,7.7,37.0,,,,,,,180,,,0,0,1
SCION_tC_Compact_Conventional/Hybrid_AS6,,SCION,tC,Compact,Conventional/Hybrid,2.5,4.0,,AS6,X,,10.2,7.6,9.0,31.0,,,,,,,211,,,0,0,1
SCION_tC_Compact_Conventional/Hybrid_M6,,SCION,tC,Compact,Conventional/Hybrid,2.5,4.0,,M6,X,,10.2,7.7,9.0,31.0,,,,,,,210,,,0,0,1
SMART_FORTWO CABRIOLET_Two-Seater_Conventional/Hybrid_AM6,,SMART,FORTWO CABRIOLET,Two-Seater,Conventional/Hybrid,0.9,3.0,,AM6,Z,,7.5,6.1,6.9,41.0,,,,,,,157,,,0,0,1
SMART_FORTWO COUPE_Two-Seater_Conventional/Hybrid_AM6,,SMART,FORTWO COUPE,Two-Seater,Conventional/Hybrid,0.9,3.0,,AM6,Z,,7.5,6.1,6.9,41.0,,,,,,,157,,,0,0,1
SUBARU_BRZ_Minicompact_Conventional/Hybrid_AS6,,SUBARU,BRZ,Minicompact,Conventional/Hybrid,2.0,4.0,,AS6,Z,,9.6,7.0,8.4,34.0,,,,,,,197,,,0,0,1
SUBARU_BRZ_Minicompact_Conventional/Hybrid_M6,,SUBARU,BRZ,Minicompact,Conventional/Hybrid,2.0,4.0,,M6,Z,,10.9,7.9,9.6,29.0,,,,,,,224,,,0,0,1
SUBARU_FORESTER AWD_Suv - Small_Conventional/Hybrid_AV8,,SUBARU,FORESTER AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AV8,Z,,10.2,8.5,9.4,30.0,,,,,,,222,,,0,0,1
SUBARU_FORESTER AWD_Suv - Small_Conventional/Hybrid_AV6,,SUBARU,FORESTER AWD,Suv - Small,Conventional/Hybrid,2.5,4.0,,AV6,X,,9.6,7.5,8.7,32.0,,,,,,,204,,,0,0,1
