Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,vehicle_id
,MITSUBISHI,MIRAGE,Compact,Conventional/Hybrid,1.2,3,,M5,X,,7.1,5.8,6.5,43,,,,,,,150,,,MITSUBISHI_MIRAGE_Compact_Conventional/Hybrid_M5
,MITSUBISHI,MIRAGE G4,Compact,Conventional/Hybrid,1.2,3,,AV,X,,6.9,5.7,6.4,44,,,,,,,149,,,MITSUBISHI_MIRAGE G4_Compact_Conventional/Hybrid_AV
,MITSUBISHI,MIRAGE G4,Compact,Conventional/Hybrid,1.2,3,,M5,X,,7.2,5.9,6.6,43,,,,,,,155,,,MITSUBISHI_MIRAGE G4_Compact_Conventional/Hybrid_M5
,MITSUBISHI,RVR,Suv - Small,Conventional/Hybrid,2.0,4,,AV6,X,,9.7,7.8,8.8,32,,,,,,,204,,,MITSUBISHI_RVR_Suv - Small_Conventional/Hybrid_AV6
,MITSUBISHI,RVR,Suv - Small,Conventional/Hybrid,2.0,4,,M5,X,,10.3,8.2,9.3,30,,,,,,,216,,,MITSUBISHI_RVR_Suv - Small_Conventional/Hybrid_M5
,MITSUBISHI,RVR 4WD,Suv - Small,Conventional/Hybrid,2.0,4,,AV6,X,,10.1,8.2,9.2,31,,,,,,,213,,,MITSUBISHI_RVR 4WD_Suv - Small_Conventional/Hybrid_AV6
,NISSAN,370Z,Two-Seater,Conventional/Hybrid,3.7,6,,AS7,Z,,12.6,9.3,11.1,25,,,,,,,261,,,NISSAN_370Z_Two-Seater_Conventional/Hybrid_AS7
,NISSAN,370Z,Two-Seater,Conventional/Hybrid,3.7,6,,M6,Z,,13.3,9.3,11.5,25,,,,,,,269,,,NISSAN_370Z_Two-Seater_Conventional/Hybrid_M6
,NISSAN,370Z ROADSTER,Two-Seater,Conventional/Hybrid,3.7,6,,AS7,Z,,13.0,9.7,11.5,25,,,,,,,270,,,NISSAN_370Z ROADSTER_Two-Seater_Conventional/Hybrid_AS7
,NISSAN,370Z ROADSTER,Two-Seater,Conventional/Hybrid,3.7,6,,M6,Z,,13.6,9.7,11.8,24,,,,,,,278,,,NISSAN_370Z ROADSTER_Two-Seater_Conventional/Hybrid_M6
,NISSAN,ALTIMA,Mid-Size,Conventional/Hybrid,3.5,6,,AV7,X,,10.6,7.3,9.1,31,,,,,,,214,,,NISSAN_ALTIMA_Mid-Size_Conventional/Hybrid_AV7
,NISSAN,FRONTIER,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,M5,X,,12.2,10.4,11.4,25,,,,,,,268,,,NISSAN_FRONTIER_Pickup Truck - Small_Conventional/Hybrid_M5
,NISSAN,FRONTIER 4WD,Pickup Truck - Small,Conventional/Hybrid,4.0,6,,M6,X,,15.1,11.5,13.5,21,,,,,,,317,,,NISSAN_FRONTIER 4WD_Pickup Truck - Small_Conventional/Hybrid_M6
,NISSAN,GT-R,Subcompact,Conventional/Hybrid,3.8,6,,AM6,Z,,14.5,10.7,12.8,22,,,,,,,300,,,NISSAN_GT-R_Subcompact_Conventional/Hybrid_AM6
,NISSAN,MURANO,Station Wagon - Mid-Size,Conventional/Hybrid,3.5,6,,AV7,X,,11.0,8.3,9.8,29,,,,,,,230,,,NISSAN_MURANO_Station Wagon - Mid-Size_Conventional/Hybrid_AV7
,NISSAN,MURANO AWD,Station Wagon - Mid-Size,Conventional/Hybrid,3.5,6,,AV7,X,,11.2,8.4,9.9,29,,,,,,,232,,,NISSAN_MURANO AWD_Station Wagon - Mid-Size_Conventional/Hybrid_AV7
,NISSAN,PATHFINDER,Suv - Small,Conventional/Hybrid,3.5,6,,AV,X,,11.6,8.5,10.2,28,,,,,,,240,,,NISSAN_PATHFINDER_Suv - Small_Conventional/Hybrid_AV
,NISSAN,PATHFINDER 4WD,Suv - Small,Conventional/Hybrid,3.5,6,,AV,X,,12.1,8.9,10.7,26,,,,,,,250,,,NISSAN_PATHFINDER 4WD_Suv - Small_Conventional/Hybrid_AV
,NISSAN,QASHQAI,Station Wagon - Small,Conventional/Hybrid,2.0,4,,AV,X,,8.8,7.3,8.1,35,,,,,,,191,,,NISSAN_QASHQAI_Station Wagon - Small_Conventional/Hybrid_AV
,NISSAN,QASHQAI,Station Wagon - Small,Conventional/Hybrid,2.0,4,,M6,X,,10.0,8.1,9.2,31,,,,,,,216,,,NISSAN_QASHQAI_Station Wagon - Small_Conventional/Hybrid_M6
,NISSAN,ROGUE,Suv - Small,Conventional/Hybrid,2.5,4,,AV,X,,9.2,7.0,8.2,34,,,,,,,192,,,NISSAN_ROGUE_Suv - Small_Conventional/Hybrid_AV
,NISSAN,SENTRA (Turbo),Mid-Size,Conventional/Hybrid,1.6,4,,AV7,Z,,8.9,7.3,8.2,34,,,,,,,193,,,NISSAN_SENTRA (Turbo)_Mid-Size_Conventional/Hybrid_AV7
,NISSAN,SENTRA (Turbo),Mid-Size,Conventional/Hybrid,1.6,4,,M6,Z,,9.1,7.3,8.3,34,,,,,,,195,,,NISSAN_SENTRA (Turbo)_Mid-Size_Conventional/Hybrid_M6
,NISSAN,SENTRA NISMO,Mid-Size,Conventional/Hybrid,1.6,4,,AV7,Z,,9.4,7.8,8.7,32,,,,,,,205,,,NISSAN_SENTRA NISMO_Mid-Size_Conventional/Hybrid_AV7
,NISSAN,SENTRA NISMO,Mid-Size,Conventional/Hybrid,1.6,4,,M6,Z,,9.5,7.6,8.7,32,,,,,,,204,,,NISSAN_SENTRA NISMO_Mid-Size_Conventional/Hybrid_M6
,NISSAN,TITAN,Pickup Truck - Standard,Conventional/Hybrid,5.6,8,,AS7,X,,15.0,11.2,13.3,21,,,,,,,312,,,NISSAN_TITAN_Pickup Truck - Standard_Conventional/Hybrid_AS7
,NISSAN,TITAN 4WD,Pickup Truck - Standard,Conventional/Hybrid,5.6,8,,AS7,X,,15.2,11.1,13.4,21,,,,,,,315,,,NISSAN_TITAN 4WD_Pickup Truck - Standard_Conventional/Hybrid_AS7
,NISSAN,VERSA,Mid-Size,Conventional/Hybrid,1.6,4,,AV,X,,7.6,6.2,7.0,40,,,,,,,164,,,NISSAN_VERSA_Mid-Size_Conventional/Hybrid_AV
,NISSAN,VERSA,Mid-Size,Conventional/Hybrid,1.6,4,,M5,X,,8.6,6.6,7.7,37,,,,,,,180,,,NISSAN_VERSA_Mid-Size_Conventional/Hybrid_M5
,PORSCHE,911 CARRERA,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.6,8.0,9.4,30,,,,,,,221,,,PORSCHE_911 CARRERA_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,11.8,8.1,10.1,28,,,,,,,237,,,PORSCHE_911 CARRERA_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.8,8.3,9.7,29,,,,,,,227,,,PORSCHE_911 CARRERA CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.0,8.2,10.3,27,,,,,,,241,,,PORSCHE_911 CARRERA CABRIOLET_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA S,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.8,8.3,9.7,29,,,,,,,226,,,PORSCHE_911 CARRERA S_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA S,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.1,8.3,10.4,27,,,,,,,242,,,PORSCHE_911 CARRERA S_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA S CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.8,8.4,9.7,29,,,,,,,228,,,PORSCHE_911 CARRERA S CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA S CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.1,8.3,10.4,27,,,,,,,243,,,PORSCHE_911 CARRERA S CABRIOLET_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA 4,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.7,8.3,9.6,29,,,,,,,225,,,PORSCHE_911 CARRERA 4_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA 4,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.1,8.3,10.4,27,,,,,,,242,,,PORSCHE_911 CARRERA 4_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA 4 CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,11.0,8.4,9.8,29,,,,,,,230,,,PORSCHE_911 CARRERA 4 CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA 4 CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.2,8.5,10.5,27,,,,,,,246,,,PORSCHE_911 CARRERA 4 CABRIOLET_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA 4S,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,11.0,8.5,9.9,29,,,,,,,232,,,PORSCHE_911 CARRERA 4S_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA 4S,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.1,8.4,10.4,27,,,,,,,243,,,PORSCHE_911 CARRERA 4S_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 CARRERA 4S CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.9,8.5,9.9,29,,,,,,,231,,,PORSCHE_911 CARRERA 4S CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 CARRERA 4S CABRIOLET,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.2,8.5,10.5,27,,,,,,,246,,,PORSCHE_911 CARRERA 4S CABRIOLET_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 TARGA 4,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,10.9,8.4,9.8,29,,,,,,,228,,,PORSCHE_911 TARGA 4_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 TARGA 4,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.2,8.5,10.5,27,,,,,,,246,,,PORSCHE_911 TARGA 4_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 TARGA 4S,Minicompact,Conventional/Hybrid,3.0,6,,AM7,Z,,11.1,8.6,10.0,28,,,,,,,233,,,PORSCHE_911 TARGA 4S_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 TARGA 4S,Minicompact,Conventional/Hybrid,3.0,6,,M7,Z,,12.2,8.5,10.5,27,,,,,,,246,,,PORSCHE_911 TARGA 4S_Minicompact_Conventional/Hybrid_M7
,PORSCHE,911 TURBO,Minicompact,Conventional/Hybrid,3.8,6,,AM7,Z,,12.6,9.9,11.4,25,,,,,,,266,,,PORSCHE_911 TURBO_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 TURBO CABRIOLET,Minicompact,Conventional/Hybrid,3.8,6,,AM7,Z,,12.6,9.9,11.4,25,,,,,,,267,,,PORSCHE_911 TURBO CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 TURBO S,Minicompact,Conventional/Hybrid,3.8,6,,AM7,Z,,12.6,9.9,11.4,25,,,,,,,266,,,PORSCHE_911 TURBO S_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,911 TURBO S CABRIOLET,Minicompact,Conventional/Hybrid,3.8,6,,AM7,Z,,12.6,9.9,11.4,25,,,,,,,267,,,PORSCHE_911 TURBO S CABRIOLET_Minicompact_Conventional/Hybrid_AM7
,PORSCHE,BOXSTER,Two-Seater,Conventional/Hybrid,2.0,4,,AM7,Z,,10.5,8.0,9.4,30,,,,,,,219,,,PORSCHE_BOXSTER_Two-Seater_Conventional/Hybrid_AM7
,PORSCHE,BOXSTER,Two-Seater,Conventional/Hybrid,2.0,4,,M6,Z,,11.0,8.3,9.8,29,,,,,,,229,,,PORSCHE_BOXSTER_Two-Seater_Conventional/Hybrid_M6
,PORSCHE,BOXSTER S,Two-Seater,Conventional/Hybrid,2.5,4,,AM7,Z,,11.0,8.4,9.9,29,,,,,,,230,,,PORSCHE_BOXSTER S_Two-Seater_Conventional/Hybrid_AM7
,PORSCHE,BOXSTER S,Two-Seater,Conventional/Hybrid,2.5,4,,M6,Z,,12.1,9.0,10.7,26,,,,,,,249,,,PORSCHE_BOXSTER S_Two-Seater_Conventional/Hybrid_M6
,PORSCHE,CAYENNE,Suv - Standard,Conventional/Hybrid,3.6,6,,A8,Z,,12.9,9.7,11.5,25,,,,,,,268,,,PORSCHE_CAYENNE_Suv - Standard_Conventional/Hybrid_A8
,PORSCHE,CAYENNE GTS,Suv - Standard,Conventional/Hybrid,3.6,6,,A8,Z,,14.5,10.4,12.6,22,,,,,,,296,,,PORSCHE_CAYENNE GTS_Suv - Standard_Conventional/Hybrid_A8
,PORSCHE,CAYENNE PLATINUM,Suv - Standard,Conventional/Hybrid,3.6,6,,A8,Z,,13.6,10.2,12.1,23,,,,,,,281,,,PORSCHE_CAYENNE PLATINUM_Suv - Standard_Conventional/Hybrid_A8
,PORSCHE,CAYENNE S,Suv - Standard,Conventional/Hybrid,3.6,6,,A8,Z,,13.9,9.6,12.0,24,,,,,,,281,,,PORSCHE_CAYENNE S_Suv - Standard_Conventional/Hybrid_A8
,PORSCHE,CAYMAN,Two-Seater,Conventional/Hybrid,2.0,4,,AM7,Z,,10.5,8.0,9.4,30,,,,,,,219,,,PORSCHE_CAYMAN_Two-Seater_Conventional/Hybrid_AM7
,PORSCHE,CAYMAN,Two-Seater,Conventional/Hybrid,2.0,4,,M6,Z,,11.0,8.3,9.8,29,,,,,,,229,,,PORSCHE_CAYMAN_Two-Seater_Conventional/Hybrid_M6
,PORSCHE,CAYMAN S,Two-Seater,Conventional/Hybrid,2.5,4,,AM7,Z,,11.0,8.4,9.9,29,,,,,,,230,,,PORSCHE_CAYMAN S_Two-Seater_Conventional/Hybrid_AM7
,PORSCHE,CAYMAN S,Two-Seater,Conventional/Hybrid,2.5,4,,M6,Z,,12.1,9.0,10.7,26,,,,,,,249,,,PORSCHE_CAYMAN S_Two-Seater_Conventional/Hybrid_M6
,PORSCHE,MACAN,Suv - Small,Conventional/Hybrid,2.0,4,,A7,Z,,11.6,9.3,10.6,27,,,,,,,248,,,PORSCHE_MACAN_Suv - Small_Conventional/Hybrid_A7
,PORSCHE,MACAN GTS,Suv - Small,Conventional/Hybrid,3.0,6,,A7,Z,,13.8,10.3,12.3,23,,,,,,,287,,,PORSCHE_MACAN GTS_Suv - Small_Conventional/Hybrid_A7
,PORSCHE,MACAN S,Suv - Small,Conventional/Hybrid,3.0,6,,A7,Z,,13.7,10.3,12.2,23,,,,,,,285,,,PORSCHE_MACAN S_Suv - Small_Conventional/Hybrid_A7
,PORSCHE,MACAN TURBO,Suv - Small,Conventional/Hybrid,3.6,6,,A7,Z,,14.2,10.1,12.3,23,,,,,,,287,,,PORSCHE_MACAN TURBO_Suv - Small_Conventional/Hybrid_A7
,RAM,1500 FFV,Pickup Truck - Standard,Conventional/Hybrid,3.6,6,,A8,X,,13.9,9.6,11.9,24,,,,,,,280,,,RAM_1500 FFV_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 FFV,Pickup Truck - Standard,Conventional/Hybrid,3.6,6,,A8,E,,19.7,13.8,17.0,17,,,,,,,283,,,RAM_1500 FFV_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500,Pickup Truck - Standard,Conventional/Hybrid,5.7,8,,A6,X,,17.0,12.0,14.8,19,,,,,,,346,,,RAM_1500_Pickup Truck - Standard_Conventional/Hybrid_A6
,RAM,1500,Pickup Truck - Standard,Conventional/Hybrid,5.7,8,,A8,X,,15.7,11.0,13.6,21,,,,,,,319,,,RAM_1500_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 ECODIESEL,Pickup Truck - Standard,Conventional/Hybrid,3.0,6,,A8,D,,11.8,8.6,10.4,27,,,,,,,278,,,RAM_1500 ECODIESEL_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 4X4 FFV,Pickup Truck - Standard,Conventional/Hybrid,3.6,6,,A8,X,,14.5,10.2,12.6,22,,,,,,,294,,,RAM_1500 4X4 FFV_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 4X4 FFV,Pickup Truck - Standard,Conventional/Hybrid,3.6,6,,A8,E,,20.7,14.7,18.0,16,,,,,,,300,,,RAM_1500 4X4 FFV_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 4X4,Pickup Truck - Standard,Conventional/Hybrid,5.7,8,,A8,X,,16.1,11.5,14.0,20,,,,,,,328,,,RAM_1500 4X4_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,1500 4X4 ECODIESEL,Pickup Truck - Standard,Conventional/Hybrid,3.0,6,,A8,D,,12.3,8.8,10.8,26,,,,,,,289,,,RAM_1500 4X4 ECODIESEL_Pickup Truck - Standard_Conventional/Hybrid_A8
,RAM,PROMASTER CITY,Special Purpose Vehicle,Conventional/Hybrid,2.4,4,,A9,X,,11.2,8.3,9.9,29,,,,,,,232,,,RAM_PROMASTER CITY_Special Purpose Vehicle_Conventional/Hybrid_A9
,SUBARU,BRZ,Minicompact,Conventional/Hybrid,2.0,4,,AS6,Z,,9.7,7.2,8.6,33,,,,,,,200,,,SUBARU_BRZ_Minicompact_Conventional/Hybrid_AS6
,SUBARU,FORESTER AWD,Suv - Small,Conventional/Hybrid,2.0,4,,AV8,Z,,10.2,8.6,9.5,30,,,,,,,223,,,SUBARU_FORESTER AWD_Suv - Small_Conventional/Hybrid_AV8
,SUBARU,FORESTER AWD,Suv - Small,Conventional/Hybrid,2.5,4,,AV6,X,,9.2,7.4,8.4,34,,,,,,,196,,,SUBARU_FORESTER AWD_Suv - Small_Conventional/Hybrid_AV6
,SUBARU,FORESTER AWD,Suv - Small,Conventional/Hybrid,2.5,4,,M6,X,,10.9,8.3,9.7,29,,,,,,,228,,,SUBARU_FORESTER AWD_Suv - Small_Conventional/Hybrid_M6
,SUBARU,IMPREZA 4-DOOR AWD,Mid-Size,Conventional/Hybrid,2.0,4,,AV7,X,,8.3,6.4,7.5,38,,,,,,,174,,,SUBARU_IMPREZA 4-DOOR AWD_Mid-Size_Conventional/Hybrid_AV7
,SUBARU,IMPREZA 4-DOOR AWD,Mid-Size,Conventional/Hybrid,2.0,4,,M5,X,,10.0,7.5,8.9,32,,,,,,,208,,,SUBARU_IMPREZA 4-DOOR AWD_Mid-Size_Conventional/Hybrid_M5
,SUBARU,IMPREZA 5-DOOR AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4,,AV7,X,,8.4,6.5,7.5,38,,,,,,,176,,,SUBARU_IMPREZA 5-DOOR AWD_Station Wagon - Small_Conventional/Hybrid_AV7
,SUBARU,IMPREZA 5-DOOR AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4,,M5,X,,10.1,7.7,9.0,31,,,,,,,211,,,SUBARU_IMPREZA 5-DOOR AWD_Station Wagon - Small_Conventional/Hybrid_M5
,SUBARU,LEGACY AWD,Mid-Size,Conventional/Hybrid,3.6,6,,AV6,X,,11.9,8.3,10.3,27,,,,,,,241,,,SUBARU_LEGACY AWD_Mid-Size_Conventional/Hybrid_AV6
,SUBARU,OUTBACK AWD,Suv - Small,Conventional/Hybrid,3.6,6,,AV6,X,,12.0,8.7,10.5,27,,,,,,,247,,,SUBARU_OUTBACK AWD_Suv - Small_Conventional/Hybrid_AV6
,SUBARU,WRX AWD,Compact,Conventional/Hybrid,2.0,4,,M6,Z,,11.3,8.5,10.0,28,,,,,,,235,,,SUBARU_WRX AWD_Compact_Conventional/Hybrid_M6
,TOYOTA,86,Minicompact,Conventional/Hybrid,2.0,4,,AS6,Z,,9.9,7.3,8.7,32,,,,,,,204,,,TOYOTA_86_Minicompact_Conventional/Hybrid_AS6
,TOYOTA,86,Minicompact,Conventional/Hybrid,2.0,4,,M6,Z,,11.3,8.3,9.9,29,,,,,,,232,,,TOYOTA_86_Minicompact_Conventional/Hybrid_M6
,TOYOTA,AVALON,Mid-Size,Conventional/Hybrid,3.5,6,,AS6,X,,11.4,7.7,9.7,29,,,,,,,226,,,TOYOTA_AVALON_Mid-Size_Conventional/Hybrid_AS6
,TOYOTA,COROLLA,Mid-Size,Conventional/Hybrid,1.8,4,,AV,X,,8.3,6.5,7.5,38,,,,,,,174,,,TOYOTA_COROLLA_Mid-Size_Conventional/Hybrid_AV
,TOYOTA,COROLLA,Mid-Size,Conventional/Hybrid,1.8,4,,AV7,X,,8.3,6.7,7.5,38,,,,,,,178,,,TOYOTA_COROLLA_Mid-Size_Conventional/Hybrid_AV7
,TOYOTA,COROLLA LE ECO (1-mode),Mid-Size,Conventional/Hybrid,1.8,4,,AV,X,,7.8,5.9,6.9,41,,,,,,,163,,,TOYOTA_COROLLA LE ECO (1-mode)_Mid-Size_Conventional/Hybrid_AV
,TOYOTA,COROLLA LE ECO (2-mode),Mid-Size,Conventional/Hybrid,1.8,4,,AV,X,,8.0,6.3,7.2,39,,,,,,,168,,,TOYOTA_COROLLA LE ECO (2-mode)_Mid-Size_Conventional/Hybrid_AV
,TOYOTA,COROLLA iM,Mid-Size,Conventional/Hybrid,1.8,4,,AV7,X,,8.3,6.5,7.5,38,,,,,,,176,,,TOYOTA_COROLLA iM_Mid-Size_Conventional/Hybrid_AV7
,TOYOTA,COROLLA iM,Mid-Size,Conventional/Hybrid,1.8,4,,M6,X,,8.8,6.8,7.9,36,,,,,,,185,,,TOYOTA_COROLLA iM_Mid-Size_Conventional/Hybrid_M6
,TOYOTA,HIGHLANDER,Suv - Small,Conventional/Hybrid,3.5,6,,AS8,X,,11.8,8.7,10.3,27,,,,,,,243,,,TOYOTA_HIGHLANDER_Suv - Small_Conventional/Hybrid_AS8
,TOYOTA,HIGHLANDER AWD,Suv - Standard,Conventional/Hybrid,3.5,6,,AS8,X,,12.1,9.0,10.6,27,,,,,,,251,,,TOYOTA_HIGHLANDER AWD_Suv - Standard_Conventional/Hybrid_AS8
,TOYOTA,HIGHLANDER AWD (Start/Stop System),Suv - Standard,Conventional/Hybrid,3.5,6,,AS8,X,,12.0,8.9,10.6,27,,,,,,,247,,,TOYOTA_HIGHLANDER AWD (Start/Stop System)_Suv - Standard_Conventional/Hybrid_AS8
,TOYOTA,HIGHLANDER AWD LE,Suv - Standard,Conventional/Hybrid,3.5,6,,AS8,X,,11.7,8.8,10.4,27,,,,,,,242,,,TOYOTA_HIGHLANDER AWD LE_Suv - Standard_Conventional/Hybrid_AS8
,TOYOTA,HIGHLANDER HYBRID AWD,Suv - Standard,Conventional/Hybrid,3.5,6,,AV6,X,,8.1,8.5,8.3,34,,,,,,,193,,,TOYOTA_HIGHLANDER HYBRID AWD_Suv - Standard_Conventional/Hybrid_AV6
,TOYOTA,PRIUS c,Compact,Conventional/Hybrid,1.5,4,,AV,X,,4.9,5.5,5.1,55,,,,,,,120,,,TOYOTA_PRIUS c_Compact_Conventional/Hybrid_AV
,TOYOTA,PRIUS v,Station Wagon - Mid-Size,Conventional/Hybrid,1.8,4,,AV,X,,5.5,6.0,5.8,49,,,,,,,135,,,TOYOTA_PRIUS v_Station Wagon - Mid-Size_Conventional/Hybrid_AV
,TOYOTA,RAV4 LE/XLE,Suv - Small,Conventional/Hybrid,2.5,4,,AS6,X,,10.0,7.8,9.0,31,,,,,,,210,,,TOYOTA_RAV4 LE/XLE_Suv - Small_Conventional/Hybrid_AS6
,TOYOTA,RAV4 AWD,Suv - Small,Conventional/Hybrid,2.5,4,,AS6,X,,10.5,8.3,9.5,30,,,,,,,222,,,TOYOTA_RAV4 AWD_Suv - Small_Conventional/Hybrid_AS6
,TOYOTA,RAV4 LIMITED/SE AWD,Suv - Small,Conventional/Hybrid,2.5,4,,AS6,X,,10.7,8.4,9.7,29,,,,,,,226,,,TOYOTA_RAV4 LIMITED/SE AWD_Suv - Small_Conventional/Hybrid_AS6
,TOYOTA,SIENNA AWD,Minivan,Conventional/Hybrid,3.5,6,,AS8,X,,13.4,9.6,11.7,24,,,,,,,274,,,TOYOTA_SIENNA AWD_Minivan_Conventional/Hybrid_AS8
,TOYOTA,TACOMA,Pickup Truck - Small,Conventional/Hybrid,2.7,4,,AS6,X,,12.1,10.1,11.2,25,,,,,,,263,,,TOYOTA_TACOMA_Pickup Truck - Small_Conventional/Hybrid_AS6
,TOYOTA,TACOMA,Pickup Truck - Small,Conventional/Hybrid,3.5,6,,AS6,X,,12.6,10.0,11.4,25,,,,,,,268,,,TOYOTA_TACOMA_Pickup Truck - Small_Conventional/Hybrid_AS6
,TOYOTA,TACOMA 4WD,Pickup Truck - Small,Conventional/Hybrid,2.7,4,,AS6,X,,12.7,10.6,11.7,24,,,,,,,274,,,TOYOTA_TACOMA 4WD_Pickup Truck - Small_Conventional/Hybrid_AS6
,TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,Pickup Truck - Small,Conventional/Hybrid,3.5,6,,M6,X,,13.8,11.7,12.9,22,,,,,,,300,,,TOYOTA_TACOMA 4WD D-CAB OFF-ROAD_Pickup Truck - Small_Conventional/Hybrid_M6
,TOYOTA,YARIS,Compact,Conventional/Hybrid,1.5,4,,AS6,X,,7.3,5.8,6.6,43,,,,,,,155,,,TOYOTA_YARIS_Compact_Conventional/Hybrid_AS6
,TOYOTA,YARIS (SIL),Compact,Conventional/Hybrid,1.5,4,,M6,X,,7.8,6.0,6.8,42,,,,,,,164,,,TOYOTA_YARIS (SIL)_Compact_Conventional/Hybrid_M6
,TOYOTA,YARIS HATCHBACK,Compact,Conventional/Hybrid,1.5,4,,A4,X,,7.9,6.8,7.4,38,,,,,,,173,,,TOYOTA_YARIS HATCHBACK_Compact_Conventional/Hybrid_A4
,TOYOTA,YARIS HATCHBACK,Compact,Conventional/Hybrid,1.5,4,,M5,X,,7.8,6.5,7.2,39,,,,,,,168,,,TOYOTA_YARIS HATCHBACK_Compact_Conventional/Hybrid_M5
,VOLVO,S60 POLESTAR,Compact,Conventional/Hybrid,2.0,4,,AS8,Z,,11.8,8.5,10.3,27,,,,,,,241,,,VOLVO_S60 POLESTAR_Compact_Conventional/Hybrid_AS8
,VOLVO,S60 CC T5 AWD,Compact,Conventional/Hybrid,2.0,4,,AS8,X,,10.8,7.8,9.4,30,,,,,,,220,,,VOLVO_S60 CC T5 AWD_Compact_Conventional/Hybrid_AS8
,VOLVO,V60 POLESTAR,Station Wagon - Small,Conventional/Hybrid,2.0,4,,AS8,Z,,11.8,8.5,10.3,27,,,,,,,241,,,VOLVO_V60 POLESTAR_Station Wagon - Small_Conventional/Hybrid_AS8
,VOLVO,V60 CC T5 AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4,,AS8,X,,10.8,7.8,9.4,30,,,,,,,220,,,VOLVO_V60 CC T5 AWD_Station Wagon - Small_Conventional/Hybrid_AS8
