vehicle_id,Make,Model,Vehicle_Class,Vehicle_Type,Fuel_Type_Primary,Fuel_Type_Secondary,Transmission,Transmission_Type,Num_Gears,Is_SUV,Is_Truck,Model_Year,Engine_Size_L,Cylinders,Motor_kW,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,Fuel_Efficiency_Index,CO2_per_L_engine,City_Hwy_Fuel_Ratio,Electric_Efficiency_Index,Range_per_ChargeHour,Elec_Range_Share,cluster,Commercial_Label,Emissions_Risk_Label
KIA_OPTIMA_Mid-Size_Conventional/Hybrid_AS6,KIA,OPTIMA,Mid-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.4,4.0,0.0,10.2,6.9,8.7,0.0,0.0,0.0,0.0,200,11.49425287356322,83.33333333333334,1.4782608695652173,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_OPTIMA HYBRID_Mid-Size_Conventional/Hybrid_AS6,KIA,OPTIMA HYBRID,Mid-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.4,4.0,0.0,6.6,5.9,6.3,0.0,0.0,0.0,0.0,145,15.873015873015872,60.41666666666667,1.11864406779661,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_OPTIMA HYBRID EX_Mid-Size_Conventional/Hybrid_AS6,KIA,OPTIMA HYBRID EX,Mid-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.4,4.0,0.0,6.7,6.1,6.4,0.0,0.0,0.0,0.0,147,15.625,61.25,1.098360655737705,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_RIO_Compact_Conventional/Hybrid_AS6,KIA,RIO,Compact,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,1.6,4.0,0.0,8.8,6.3,7.7,0.0,0.0,0.0,0.0,177,12.987012987012989,110.625,1.396825396825397,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_RIO ECO_Compact_Conventional/Hybrid_AS6,KIA,RIO ECO,Compact,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,1.6,4.0,0.0,8.5,6.3,7.6,0.0,0.0,0.0,0.0,175,13.157894736842106,109.375,1.3492063492063493,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_RONDO_Station Wagon - Mid-Size_Conventional/Hybrid_AS6,KIA,RONDO,Station Wagon - Mid-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.0,4.0,0.0,10.6,7.6,9.3,0.0,0.0,0.0,0.0,214,10.75268817204301,107.0,1.3947368421052633,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_SEDONA_Minivan_Conventional/Hybrid_AS6,KIA,SEDONA,Minivan,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.3,6.0,0.0,13.2,9.7,11.6,0.0,0.0,0.0,0.0,267,8.620689655172415,80.9090909090909,1.3608247422680413,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
KIA_SEDONA SX_Minivan_Conventional/Hybrid_AS6,KIA,SEDONA SX,Minivan,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.3,6.0,0.0,12.9,9.5,11.4,0.0,0.0,0.0,0.0,262,8.771929824561402,79.3939393939394,1.3578947368421053,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
KIA_SEDONA SXL_Minivan_Conventional/Hybrid_AS6,KIA,SEDONA SXL,Minivan,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.3,6.0,0.0,14.2,10.5,12.5,0.0,0.0,0.0,0.0,288,8.0,87.27272727272728,1.3523809523809522,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
KIA_SORENTO_Suv - Small_Conventional/Hybrid_AS6,KIA,SORENTO,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.4,4.0,0.0,11.8,8.7,10.4,0.0,0.0,0.0,0.0,239,9.615384615384617,99.58333333333334,1.35632183908046,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
KIA_SORENTO_Suv - Small_Conventional/Hybrid_AS6,KIA,SORENTO,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,3.3,6.0,0.0,12.7,9.0,11.1,0.0,0.0,0.0,0.0,255,9.00900900900901,77.27272727272728,1.411111111111111,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
KIA_SORENTO AWD_Suv - Small_Conventional/Hybrid_AS6,KIA,SORENTO AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.4,4.0,0.0,12.2,9.4,10.9,0.0,0.0,0.0,0.0,251,9.174311926605505,104.58333333333334,1.297872340425532,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
KIA_SORENTO AWD_Suv - Small_Conventional/Hybrid_AS6,KIA,SORENTO AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,3.3,6.0,0.0,13.4,10.0,11.8,0.0,0.0,0.0,0.0,271,8.47457627118644,82.12121212121212,1.34,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
KIA_SOUL_Station Wagon - Small_Conventional/Hybrid_AS6,KIA,SOUL,Station Wagon - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,1.6,4.0,0.0,9.8,7.8,8.9,0.0,0.0,0.0,0.0,205,11.235955056179774,128.125,1.2564102564102566,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_SOUL_Station Wagon - Small_Conventional/Hybrid_AS6,KIA,SOUL,Station Wagon - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.0,4.0,0.0,10.1,7.7,9.0,0.0,0.0,0.0,0.0,207,11.11111111111111,103.5,1.3116883116883116,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_SOUL ECO Dynamics_Station Wagon - Small_Conventional/Hybrid_AS6,KIA,SOUL ECO Dynamics,Station Wagon - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.0,4.0,0.0,9.7,7.7,8.8,0.0,0.0,0.0,0.0,202,11.363636363636363,101.0,1.2597402597402596,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
KIA_SPORTAGE_Suv - Small_Conventional/Hybrid_AS6,KIA,SPORTAGE,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.4,4.0,0.0,11.4,8.3,10.0,0.0,0.0,0.0,0.0,230,10.0,95.83333333333334,1.3734939759036144,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
KIA_SPORTAGE_Suv - Small_Conventional/Hybrid_M6,KIA,SPORTAGE,Suv - Small,Conventional/Hybrid,X,Unknown,M6,M,6.0,1,0,0.0,2.4,4.0,0.0,12.9,9.2,11.3,0.0,0.0,0.0,0.0,260,8.849557522123893,108.33333333333334,1.4021739130434785,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
KIA_SPORTAGE AWD_Suv - Small_Conventional/Hybrid_AS6,KIA,SPORTAGE AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.0,4.0,0.0,12.6,9.7,11.3,0.0,0.0,0.0,0.0,260,8.849557522123893,130.0,1.2989690721649485,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
KIA_SPORTAGE AWD_Suv - Small_Conventional/Hybrid_AS6,KIA,SPORTAGE AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.4,4.0,0.0,12.0,9.1,10.7,0.0,0.0,0.0,0.0,246,9.345794392523365,102.5,1.3186813186813189,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LAMBORGHINI_AVENTADOR COUPE_Two-Seater_Conventional/Hybrid_AM7,LAMBORGHINI,AVENTADOR COUPE,Two-Seater,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,6.5,12.0,0.0,22.2,12.7,17.9,0.0,0.0,0.0,0.0,412,5.586592178770951,63.38461538461539,1.748031496062992,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
LAMBORGHINI_AVENTADOR ROADSTER_Two-Seater_Conventional/Hybrid_AM7,LAMBORGHINI,AVENTADOR ROADSTER,Two-Seater,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,6.5,12.0,0.0,24.0,14.5,19.7,0.0,0.0,0.0,0.0,453,5.076142131979696,69.6923076923077,1.6551724137931034,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
LAMBORGHINI_HURACAN_Two-Seater_Conventional/Hybrid_AM7,LAMBORGHINI,HURACAN,Two-Seater,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,5.2,10.0,0.0,16.8,11.7,14.5,0.0,0.0,0.0,0.0,334,6.896551724137931,64.23076923076923,1.435897435897436,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
LAMBORGHINI_VENENO ROADSTER_Two-Seater_Conventional/Hybrid_AM7,LAMBORGHINI,VENENO ROADSTER,Two-Seater,Conventional/Hybrid,Z,Unknown,AM7,AM,7.0,0,0,0.0,6.5,12.0,0.0,22.1,13.9,18.4,0.0,0.0,0.0,0.0,423,5.434782608695652,65.07692307692308,1.589928057553957,0.0,0.0,0.0,7,Premium Performance Vehicles,Critical Risk — Non-compliant Across Horizons
LAND ROVER_LR4_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,LR4,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,16.2,12.1,14.3,0.0,0.0,0.0,0.0,329,6.9930069930069925,109.66666666666669,1.3388429752066116,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,13.9,10.4,12.3,0.0,0.0,0.0,0.0,283,8.130081300813007,94.33333333333331,1.3365384615384617,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SUPERCHARGED_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SUPERCHARGED,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,17.2,12.5,15.1,0.0,0.0,0.0,0.0,347,6.622516556291391,69.4,1.376,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SUPERCHARGED_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SUPERCHARGED,Suv - Standard,Conventional/Hybrid,E,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,25.0,16.9,21.4,0.0,0.0,0.0,0.0,342,4.672897196261682,68.4,1.4792899408284026,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SUPERCHARGED LWB_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,17.2,12.5,15.1,0.0,0.0,0.0,0.0,347,6.622516556291391,69.4,1.376,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SUPERCHARGED LWB_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SUPERCHARGED LWB,Suv - Standard,Conventional/Hybrid,E,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,25.0,16.9,21.4,0.0,0.0,0.0,0.0,342,4.672897196261682,68.4,1.4792899408284026,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER EVOQUE_Suv - Small_Conventional/Hybrid_AS9,LAND ROVER,RANGE ROVER EVOQUE,Suv - Small,Conventional/Hybrid,Z,Unknown,AS9,AS,9.0,1,0,0.0,2.0,4.0,0.0,11.3,7.9,9.7,0.0,0.0,0.0,0.0,223,10.309278350515465,111.5,1.4303797468354431,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LAND ROVER_RANGE ROVER EVOQUE COUPE_Suv - Small_Conventional/Hybrid_AS9,LAND ROVER,RANGE ROVER EVOQUE COUPE,Suv - Small,Conventional/Hybrid,Z,Unknown,AS9,AS,9.0,1,0,0.0,2.0,4.0,0.0,11.3,7.9,9.7,0.0,0.0,0.0,0.0,223,10.309278350515465,111.5,1.4303797468354431,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LAND ROVER_RANGE ROVER SPORT_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SPORT,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,3.0,6.0,0.0,14.0,10.5,12.4,0.0,0.0,0.0,0.0,285,8.064516129032258,95.0,1.3333333333333333,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SPORT SUPERCHARGED_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,16.6,12.3,14.7,0.0,0.0,0.0,0.0,338,6.802721088435375,67.6,1.3495934959349594,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LAND ROVER_RANGE ROVER SPORT SUPERCHARGED_Suv - Standard_Conventional/Hybrid_AS8,LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,Suv - Standard,Conventional/Hybrid,E,Unknown,AS8,AS,8.0,1,0,0.0,5.0,8.0,0.0,24.0,16.6,20.7,0.0,0.0,0.0,0.0,331,4.830917874396135,66.2,1.4457831325301205,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LEXUS_CT 200h_Compact_Conventional/Hybrid_AV,LEXUS,CT 200h,Compact,Conventional/Hybrid,X,Unknown,AV,AV,0.0,0,0,0.0,1.8,4.0,0.0,5.5,5.9,5.7,0.0,0.0,0.0,0.0,131,17.543859649122805,72.77777777777777,0.9322033898305084,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LEXUS_ES 300h_Mid-Size_Conventional/Hybrid_AV6,LEXUS,ES 300h,Mid-Size,Conventional/Hybrid,X,Unknown,AV6,AV,6.0,0,0,0.0,2.5,4.0,0.0,5.8,6.1,5.9,0.0,0.0,0.0,0.0,136,16.94915254237288,54.4,0.9508196721311476,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LEXUS_ES 350_Mid-Size_Conventional/Hybrid_AS6,LEXUS,ES 350,Mid-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,11.3,7.5,9.6,0.0,0.0,0.0,0.0,221,10.416666666666668,63.142857142857146,1.5066666666666668,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_GS 350_Mid-Size_Conventional/Hybrid_AS8,LEXUS,GS 350,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.5,6.0,0.0,12.3,8.5,10.6,0.0,0.0,0.0,0.0,244,9.433962264150944,69.71428571428571,1.447058823529412,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_GS 350 AWD_Mid-Size_Conventional/Hybrid_AS6,LEXUS,GS 350 AWD,Mid-Size,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,12.6,9.1,11.0,0.0,0.0,0.0,0.0,253,9.090909090909092,72.28571428571429,1.3846153846153846,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_GS 450h_Mid-Size_Conventional/Hybrid_AV8,LEXUS,GS 450h,Mid-Size,Conventional/Hybrid,Z,Unknown,AV8,AV,8.0,0,0,0.0,3.5,6.0,0.0,8.0,6.9,7.5,0.0,0.0,0.0,0.0,172,13.333333333333334,49.142857142857146,1.1594202898550725,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LEXUS_GX 460_Suv - Standard_Conventional/Hybrid_AS6,LEXUS,GX 460,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,1,0,0.0,4.6,8.0,0.0,15.7,11.7,13.9,0.0,0.0,0.0,0.0,320,7.194244604316546,69.56521739130436,1.341880341880342,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LEXUS_IS 250_Compact_Conventional/Hybrid_AS6,LEXUS,IS 250,Compact,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,2.5,6.0,0.0,11.1,7.8,9.6,0.0,0.0,0.0,0.0,221,10.416666666666668,88.4,1.4230769230769231,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LEXUS_IS 250 C_Subcompact_Conventional/Hybrid_AS6,LEXUS,IS 250 C,Subcompact,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,2.5,6.0,0.0,11.2,7.8,9.6,0.0,0.0,0.0,0.0,221,10.416666666666668,88.4,1.435897435897436,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LEXUS_IS 350_Compact_Conventional/Hybrid_AS8,LEXUS,IS 350,Compact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.5,6.0,0.0,12.3,8.5,10.6,0.0,0.0,0.0,0.0,244,9.433962264150944,69.71428571428571,1.447058823529412,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_IS 350 AWD_Compact_Conventional/Hybrid_AS6,LEXUS,IS 350 AWD,Compact,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,12.6,9.1,11.0,0.0,0.0,0.0,0.0,253,9.090909090909092,72.28571428571429,1.3846153846153846,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_IS 350 C_Subcompact_Conventional/Hybrid_AS6,LEXUS,IS 350 C,Subcompact,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,12.2,8.7,10.6,0.0,0.0,0.0,0.0,244,9.433962264150944,69.71428571428571,1.4022988505747127,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_LS 460_Mid-Size_Conventional/Hybrid_AS8,LEXUS,LS 460,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.6,8.0,0.0,14.4,9.6,12.3,0.0,0.0,0.0,0.0,283,8.130081300813007,61.52173913043479,1.5,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_LS 460 AWD_Mid-Size_Conventional/Hybrid_AS8,LEXUS,LS 460 AWD,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.6,8.0,0.0,15.2,10.2,12.9,0.0,0.0,0.0,0.0,297,7.751937984496124,64.56521739130436,1.4901960784313726,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_LS 460 L AWD_Mid-Size_Conventional/Hybrid_AS8,LEXUS,LS 460 L AWD,Mid-Size,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,4.6,8.0,0.0,15.2,10.2,12.9,0.0,0.0,0.0,0.0,297,7.751937984496124,64.56521739130436,1.4901960784313726,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_LS 600h L_Mid-Size_Conventional/Hybrid_AV8,LEXUS,LS 600h L,Mid-Size,Conventional/Hybrid,Z,Unknown,AV8,AV,8.0,0,0,0.0,5.0,8.0,0.0,12.7,10.1,11.5,0.0,0.0,0.0,0.0,264,8.695652173913043,52.8,1.2574257425742574,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_LX 570_Suv - Standard_Conventional/Hybrid_AS6,LEXUS,LX 570,Suv - Standard,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,1,0,0.0,5.7,8.0,0.0,19.0,13.6,16.6,0.0,0.0,0.0,0.0,382,6.024096385542168,67.01754385964912,1.397058823529412,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LEXUS_NX 200t AWD_Suv - Small_Conventional/Hybrid_AS6,LEXUS,NX 200t AWD,Suv - Small,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,1,0,0.0,2.0,4.0,0.0,10.6,8.4,9.6,0.0,0.0,0.0,0.0,221,10.416666666666668,110.5,1.261904761904762,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LEXUS_NX 200t AWD F SPORT_Suv - Small_Conventional/Hybrid_AS6,LEXUS,NX 200t AWD F SPORT,Suv - Small,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,1,0,0.0,2.0,4.0,0.0,10.8,8.8,9.9,0.0,0.0,0.0,0.0,228,10.1010101010101,114.0,1.2272727272727273,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LEXUS_NX 300h AWD_Suv - Small_Conventional/Hybrid_AV6,LEXUS,NX 300h AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AV6,AV,6.0,1,0,0.0,2.5,4.0,0.0,7.1,7.7,7.4,0.0,0.0,0.0,0.0,170,13.513513513513512,68.0,0.922077922077922,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LEXUS_RC 350_Subcompact_Conventional/Hybrid_AS8,LEXUS,RC 350,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,3.5,6.0,0.0,12.3,8.5,10.6,0.0,0.0,0.0,0.0,244,9.433962264150944,69.71428571428571,1.447058823529412,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_RC 350 AWD_Subcompact_Conventional/Hybrid_AS6,LEXUS,RC 350 AWD,Subcompact,Conventional/Hybrid,Z,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,12.6,9.1,11.0,0.0,0.0,0.0,0.0,253,9.090909090909092,72.28571428571429,1.3846153846153846,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_RC F_Subcompact_Conventional/Hybrid_AS8,LEXUS,RC F,Subcompact,Conventional/Hybrid,Z,Unknown,AS8,AS,8.0,0,0,0.0,5.0,8.0,0.0,15.2,9.5,12.6,0.0,0.0,0.0,0.0,290,7.936507936507937,58.0,1.6,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LEXUS_RX 450h AWD_Suv - Small_Conventional/Hybrid_AV6,LEXUS,RX 450h AWD,Suv - Small,Conventional/Hybrid,Z,Unknown,AV6,AV,6.0,1,0,0.0,3.5,6.0,0.0,8.0,8.5,8.2,0.0,0.0,0.0,0.0,189,12.195121951219512,54.0,0.9411764705882352,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LINCOLN_MKC AWD_Suv - Small_Conventional/Hybrid_AS6,LINCOLN,MKC AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.0,4.0,0.0,12.4,9.0,10.9,0.0,0.0,0.0,0.0,251,9.174311926605505,125.5,1.3777777777777778,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LINCOLN_MKC AWD_Suv - Small_Conventional/Hybrid_AS6,LINCOLN,MKC AWD,Suv - Small,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,2.3,4.0,0.0,12.9,9.2,11.2,0.0,0.0,0.0,0.0,258,8.928571428571429,112.17391304347828,1.4021739130434785,0.0,0.0,0.0,6,Efficient Utility SUVs,Moderate-to-High Risk — Transitional Compliance
LINCOLN_MKS AWD_Full-Size_Conventional/Hybrid_AS6,LINCOLN,MKS AWD,Full-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.5,6.0,0.0,13.9,9.5,11.9,0.0,0.0,0.0,0.0,274,8.403361344537815,78.28571428571429,1.4631578947368422,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LINCOLN_MKS AWD_Full-Size_Conventional/Hybrid_AS6,LINCOLN,MKS AWD,Full-Size,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,3.7,6.0,0.0,13.1,9.0,11.2,0.0,0.0,0.0,0.0,258,8.928571428571429,69.72972972972973,1.4555555555555555,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
LINCOLN_MKT AWD_Suv - Standard_Conventional/Hybrid_AS6,LINCOLN,MKT AWD,Suv - Standard,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,1,0,0.0,3.5,6.0,0.0,14.6,10.4,12.8,0.0,0.0,0.0,0.0,294,7.8125,84.0,1.4038461538461535,0.0,0.0,0.0,1,Large SUV Emitters,High Risk — Non-compliant Medium-term
LINCOLN_MKT LIVERY_Special Purpose Vehicle_Conventional/Hybrid_AS6,LINCOLN,MKT LIVERY,Special Purpose Vehicle,Conventional/Hybrid,X,Unknown,AS6,AS,6.0,0,0,0.0,2.0,4.0,0.0,11.5,8.4,10.1,0.0,0.0,0.0,0.0,232,9.9009900990099,116.0,1.369047619047619,0.0,0.0,0.0,3,Efficient Urban Commuters,Moderate Risk — Short-term Compliant
LINCOLN_MKT LIVERY AWD_Special Purpose Vehicle_Conventional/Hybrid_A6,LINCOLN,MKT LIVERY AWD,Special Purpose Vehicle,Conventional/Hybrid,X,Unknown,A6,A,6.0,0,0,0.0,3.7,6.0,0.0,14.1,10.0,12.2,0.0,0.0,0.0,0.0,281,8.196721311475411,75.94594594594594,1.41,0.0,0.0,0.0,4,Mass Market Mainstream,High Risk — Borderline Non-compliant
