Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating
2023.0,Tesla,"Model S Plaid (19"" Wheels)",Full-size,Battery Electric (BEV),,,750.0,A1,B,,,,,,17.6,18.7,18.1,637.0,637.0,15.0,0,10.0,10.0
2023.0,Tesla,"Model S Plaid (21"" Wheels)",Full-size,Battery Electric (BEV),,,750.0,A1,B,,,,,,20.4,21.2,20.8,560.0,560.0,15.0,0,10.0,10.0
2023.0,Tesla,Model X,Sport utility vehicle: Standard,Battery Electric (BEV),,,494.0,A1,B,,,,,,19.7,21.7,20.6,560.0,560.0,14.0,0,10.0,10.0
2023.0,Tesla,"Model X Plaid (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,750.0,A1,B,,,,,,20.4,22.5,21.4,536.0,536.0,14.0,0,10.0,10.0
2023.0,Tesla,"Model X Plaid (22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,750.0,A1,B,,,,,,22.3,23.8,22.9,500.0,500.0,14.0,0,10.0,10.0
2023.0,Tesla,Model Y RWD,Sport utility vehicle: Small,Battery Electric (BEV),,,211.0,A1,B,,,,,,16.6,18.1,17.3,394.0,394.0,8.0,0,10.0,10.0
2023.0,Tesla,Model Y AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,291.0,A1,B,,,,,,16.3,18.1,17.1,449.0,449.0,9.0,0,10.0,10.0
2023.0,Tesla,Model Y Long Range AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,291.0,A1,B,,,,,,16.5,17.9,17.2,531.0,531.0,10.0,0,10.0,10.0
2023.0,Tesla,Model Y Long Range AWD (Import),Sport utility vehicle: Small,Battery Electric (BEV),,,291.0,A1,B,,,,,,17.4,18.2,17.8,497.0,497.0,10.0,0,10.0,10.0
2023.0,Tesla,Model Y Performance,Sport utility vehicle: Small,Battery Electric (BEV),,,312.0,A1,B,,,,,,18.2,19.8,18.9,488.0,488.0,10.0,0,10.0,10.0
2023.0,Tesla,Model Y Performance (Import),Sport utility vehicle: Small,Battery Electric (BEV),,,314.0,A1,B,,,,,,18.3,20.4,19.2,459.0,459.0,10.0,0,10.0,10.0
2023.0,Toyota,bZ4X,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,16.0,19.5,17.6,406.0,406.0,11.0,0,10.0,10.0
2023.0,Toyota,bZ4X AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,160.0,A1,B,,,,,,18.4,22.3,20.1,367.0,367.0,11.0,0,10.0,10.0
2023.0,VinFast,VF8 ECO,Sport utility vehicle: Standard,Battery Electric (BEV),,,260.0,A1,B,,,,,,26.4,29.5,27.8,425.0,425.0,12.0,0,10.0,10.0
2023.0,VinFast,VF8 PLUS,Sport utility vehicle: Standard,Battery Electric (BEV),,,260.0,A1,B,,,,,,32.3,34.3,33.2,354.0,354.0,12.0,0,10.0,10.0
2023.0,VinFast,VF8 PLUS Performance,Sport utility vehicle: Standard,Battery Electric (BEV),,,300.0,A1,B,,,,,,43.8,48.4,45.9,391.0,391.0,12.0,0,10.0,10.0
2023.0,Volkswagen,ID.4,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,18.2,21.2,19.6,336.0,336.0,6.0,0,10.0,10.0
2023.0,Volkswagen,ID.4 Pro,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,18.2,21.3,19.6,443.0,443.0,7.5,0,10.0,10.0
2023.0,Volkswagen,ID.4 AWD Pro,Sport utility vehicle: Small,Battery Electric (BEV),,,220.0,A1,B,,,,,,20.1,22.6,21.2,410.0,410.0,7.5,0,10.0,10.0
2023.0,Volvo,C40 Recharge Twin,Sport utility vehicle: Small,Battery Electric (BEV),,,300.0,A1,B,,,,,,22.2,26.1,23.9,364.0,364.0,8.0,0,10.0,10.0
2023.0,Volvo,XC40 Recharge Twin,Sport utility vehicle: Small,Battery Electric (BEV),,,300.0,A1,B,,,,,,22.8,26.6,24.5,359.0,359.0,8.0,0,10.0,10.0
2024.0,Acura,ZDX A-SPEC AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,375.0,A1,B,,,,,,22.3,26.1,24.0,489.0,489.0,11.0,0,10.0,10.0
2024.0,Acura,ZDX Type S AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,375.0,A1,B,,,,,,25.3,28.4,26.7,447.0,447.0,11.0,0,10.0,10.0
2024.0,Audi,e-tron GT,Compact,Battery Electric (BEV),,,390.0,A2,B,,,,,,24.8,24.8,24.8,399.0,399.0,10.5,0,10.0,10.0
2024.0,Audi,RS e-tron GT,Compact,Battery Electric (BEV),,,475.0,A2,B,,,,,,24.8,24.8,24.8,399.0,399.0,10.5,0,10.0,10.0
2024.0,Audi,Q4 45 e-tron,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,16.8,20.1,18.3,463.0,463.0,12.0,0,10.0,10.0
2024.0,Audi,Q4 50 e-tron,Sport utility vehicle: Small,Battery Electric (BEV),,,220.0,A1,B,,,,,,21.5,24.0,22.6,380.0,380.0,9.0,0,10.0,10.0
2024.0,Audi,Q4 Sportback 50 e-tron,Sport utility vehicle: Small,Battery Electric (BEV),,,220.0,A1,B,,,,,,21.0,23.4,22.1,389.0,389.0,9.0,0,10.0,10.0
2024.0,Audi,Q4 55 e-tron,Sport utility vehicle: Small,Battery Electric (BEV),,,250.0,A1,B,,,,,,19.5,22.7,21.0,415.0,415.0,12.0,0,10.0,10.0
2024.0,Audi,Q4 Sportback 55 e-tron,Sport utility vehicle: Small,Battery Electric (BEV),,,250.0,A1,B,,,,,,19.5,22.7,21.0,415.0,415.0,12.0,0,10.0,10.0
2024.0,Audi,Q8 e-tron,Sport utility vehicle: Standard,Battery Electric (BEV),,,300.0,A1,B,,,,,,26.1,25.3,25.7,459.0,459.0,16.0,0,10.0,10.0
2024.0,Audi,Q8 Sportback e-tron,Sport utility vehicle: Standard,Battery Electric (BEV),,,300.0,A1,B,,,,,,24.9,23.3,24.2,476.0,476.0,16.0,0,10.0,10.0
2024.0,Audi,"SQ8 e-tron (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,370.0,A1,B,,,,,,29.2,27.7,28.5,409.0,409.0,16.0,0,10.0,10.0
2024.0,Audi,"SQ8 e-tron (21"" or 22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,370.0,A1,B,,,,,,33.7,33.0,33.4,351.0,351.0,16.0,0,10.0,10.0
2024.0,Audi,"SQ8 Sportback e-tron (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,370.0,A1,B,,,,,,29.2,27.7,28.5,409.0,409.0,16.0,0,10.0,10.0
2024.0,Audi,"SQ8 Sportback e-tron (21"" or 22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,370.0,A1,B,,,,,,33.7,33.0,33.4,351.0,351.0,16.0,0,10.0,10.0
2024.0,BMW,"i4 eDrive35 Gran Coupe (18"" Wheels)",Subcompact,Battery Electric (BEV),,,210.0,A1,B,,,,,,17.2,17.7,17.4,444.0,444.0,7.0,0,10.0,10.0
2024.0,BMW,"i4 eDrive35 Gran Coupe (19"" Wheels)",Subcompact,Battery Electric (BEV),,,210.0,A1,B,,,,,,18.8,19.5,19.1,406.0,406.0,7.0,0,10.0,10.0
2024.0,BMW,"i4 eDrive40 Gran Coupe (18"" Wheels)",Subcompact,Battery Electric (BEV),,,250.0,A1,B,,,,,,19.1,19.3,19.2,484.0,484.0,8.0,0,10.0,10.0
2024.0,BMW,"i4 eDrive40 Gran Coupe (19"" Wheels)",Subcompact,Battery Electric (BEV),,,250.0,A1,B,,,,,,20.9,21.2,21.0,455.0,455.0,8.0,0,10.0,10.0
2024.0,BMW,"i4 xDrive40 Gran Coupe (18"" Wheels)",Subcompact,Battery Electric (BEV),,,295.0,A1,B,,,,,,19.5,18.9,19.2,494.0,494.0,8.0,0,10.0,10.0
2024.0,BMW,"i4 xDrive40 Gran Coupe (19"" Wheels)",Subcompact,Battery Electric (BEV),,,295.0,A1,B,,,,,,21.5,20.9,21.2,449.0,449.0,8.0,0,10.0,10.0
2024.0,BMW,"i4 M50 Gran Coupe (19"" Wheels)",Subcompact,Battery Electric (BEV),,,400.0,A1,B,,,,,,22.4,21.5,22.0,433.0,433.0,8.0,0,10.0,10.0
2024.0,BMW,"i4 M50 Gran Coupe (20"" Wheels)",Subcompact,Battery Electric (BEV),,,400.0,A1,B,,,,,,26.4,26.1,26.3,365.0,365.0,8.0,0,10.0,10.0
2024.0,BMW,"i5 M60 Sedan (19"" Wheels)",Compact,Battery Electric (BEV),,,442.0,A1,B,,,,,,23.3,22.6,23.0,412.0,412.0,8.0,0,10.0,10.0
2024.0,BMW,"i5 M60 Sedan (20"" Wheels)",Compact,Battery Electric (BEV),,,442.0,A1,B,,,,,,23.5,23.4,23.5,399.0,399.0,8.0,0,10.0,10.0
2024.0,BMW,"i5 M60 Sedan (21"" Wheels)",Compact,Battery Electric (BEV),,,442.0,A1,B,,,,,,24.8,24.4,24.6,386.0,386.0,8.0,0,10.0,10.0
2024.0,BMW,"i7 xDrive60 Sedan (19"" Wheels)",Full-size,Battery Electric (BEV),,,400.0,A1,B,,,,,,24.1,22.6,23.4,510.0,510.0,11.0,0,10.0,10.0
2024.0,BMW,"i7 xDrive60 Sedan (20"" Wheels)",Full-size,Battery Electric (BEV),,,400.0,A1,B,,,,,,25.6,24.2,25.0,480.0,480.0,11.0,0,10.0,10.0
2024.0,BMW,"i7 xDrive60 Sedan (21"" Wheels)",Full-size,Battery Electric (BEV),,,400.0,A1,B,,,,,,24.3,23.1,23.8,494.0,494.0,11.0,0,10.0,10.0
2024.0,BMW,"i7 M70 xDrive Sedan (20"" Wheels)",Full-size,Battery Electric (BEV),,,485.0,A1,B,,,,,,28.4,26.1,27.4,441.0,441.0,11.0,0,10.0,10.0
2024.0,BMW,"i7 M70 xDrive Sedan (21"" Wheels)",Full-size,Battery Electric (BEV),,,485.0,A1,B,,,,,,26.7,24.8,25.8,468.0,468.0,11.0,0,10.0,10.0
2024.0,BMW,"iX xDrive40 (20"" Wheels) ",Sport utility vehicle: Standard,Battery Electric (BEV),,,240.0,A1,B,,,,,,24.0,24.5,24.2,351.0,351.0,8.0,0,10.0,10.0
2024.0,BMW,"iX xDrive40 (21"" Wheels) ",Sport utility vehicle: Standard,Battery Electric (BEV),,,240.0,A1,B,,,,,,24.3,25.1,24.6,346.0,346.0,8.0,0,10.0,10.0
2024.0,BMW,"iX xDrive40 (22"" Wheels) ",Sport utility vehicle: Standard,Battery Electric (BEV),,,240.0,A1,B,,,,,,23.3,24.4,23.8,356.0,356.0,8.0,0,10.0,10.0
2024.0,BMW,"iX xDrive50 (20"" Wheels) ",Sport utility vehicle: Standard,Battery Electric (BEV),,,385.0,A1,B,,,,,,25.3,24.7,25.0,500.0,500.0,11.0,0,10.0,10.0
2024.0,BMW,"iX xDrive50 (21"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,385.0,A1,B,,,,,,25.4,25.4,25.4,494.0,494.0,11.0,0,10.0,10.0
2024.0,BMW,"iX xDrive50 (22"" Wheels) ",Sport utility vehicle: Standard,Battery Electric (BEV),,,385.0,A1,B,,,,,,25.5,25.7,25.6,491.0,491.0,11.0,0,10.0,10.0
2024.0,BMW,"iX M60 (21"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,397.0,A1,B,,,,,,26.8,26.0,26.4,476.0,476.0,11.0,0,10.0,10.0
2024.0,BMW,"iX M60 (22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,397.0,A1,B,,,,,,26.8,25.5,26.2,476.0,476.0,11.0,0,10.0,10.0
2024.0,Cadillac,LYRIQ (11.5 kW Charger),Sport utility vehicle: Small,Battery Electric (BEV),,,255.0,A1,B,,,,,,22.2,25.6,23.8,505.0,505.0,10.7,0,10.0,10.0
2024.0,Cadillac,LYRIQ (19.2 kW Charger),Sport utility vehicle: Small,Battery Electric (BEV),,,255.0,A1,B,,,,,,22.2,25.6,23.8,505.0,505.0,6.7,0,10.0,10.0
2024.0,Cadillac,LYRIQ AWD (11.5 kW Charger),Sport utility vehicle: Small,Battery Electric (BEV),,,375.0,A1,B,,,,,,21.8,25.8,23.6,494.0,494.0,10.7,0,10.0,10.0
2024.0,Cadillac,LYRIQ AWD (19.2 kW Charger),Sport utility vehicle: Small,Battery Electric (BEV),,,375.0,A1,B,,,,,,21.8,25.8,23.6,494.0,494.0,6.7,0,10.0,10.0
2024.0,Chevrolet,Blazer EV RS,Sport utility vehicle: Small,Battery Electric (BEV),,,255.0,A1,B,,,,,,21.1,24.8,22.8,521.0,521.0,11.0,0,10.0,10.0
2024.0,Chevrolet,Blazer EV 2LT/RS AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,247.0,A1,B,,,,,,20.3,23.8,21.9,449.0,449.0,9.5,0,10.0,10.0
2024.0,Chevrolet,Equinox EV,Sport utility vehicle: Small,Battery Electric (BEV),,,180.0,A1,B,,,,,,17.9,21.1,19.3,513.0,513.0,9.4,0,10.0,10.0
2024.0,Chevrolet,Equinox EV AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,247.0,A1,B,,,,,,20.7,23.2,21.8,459.0,459.0,9.5,0,10.0,10.0
2024.0,Chevrolet,Silverado EV 3WT,Pickup truck: Standard,Battery Electric (BEV),,,381.0,A1,B,,,,,,29.3,34.0,31.4,632.0,632.0,11.0,0,10.0,10.0
2024.0,Chevrolet,Silverado EV 4WT,Pickup truck: Standard,Battery Electric (BEV),,,381.0,A1,B,,,,,,31.1,35.7,33.2,724.0,724.0,12.7,0,10.0,10.0
2024.0,Dodge,"Charger Daytona R/T AWD 2Dr (18"" Nexen Tire)",Full-size,Battery Electric (BEV),,,370.0,A1,B,,,,,,22.7,25.8,24.1,441.0,441.0,10.0,0,10.0,10.0
2024.0,Dodge,"Charger Daytona R/T AWD 2Dr (20"" Nexen Tire)",Full-size,Battery Electric (BEV),,,370.0,A1,B,,,,,,20.2,23.0,21.5,496.0,496.0,10.0,0,10.0,10.0
2024.0,Dodge,"Charger Daytona R/T AWD 2Dr (20"" Goodyear Tire)",Full-size,Battery Electric (BEV),,,370.0,A1,B,,,,,,23.2,26.4,24.6,431.0,431.0,10.0,0,10.0,10.0
2024.0,Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr AS Tire,Full-size,Battery Electric (BEV),,,500.0,A1,B,,,,,,25.4,28.8,27.0,388.0,388.0,10.0,0,10.0,10.0
2024.0,Dodge,Charger Daytona Scat Pack Trk Pack AWD 2Dr 3S Tire,Full-size,Battery Electric (BEV),,,500.0,A1,B,,,,,,28.2,32.0,29.9,348.0,348.0,10.0,0,10.0,10.0
2024.0,FIAT,500e,Minicompact,Battery Electric (BEV),,,87.0,A1,B,,,,,,17.4,20.9,19.0,227.0,227.0,6.2,0,10.0,10.0
2024.0,Fisker,"Ocean Extreme (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,414.0,A1,B,,,,,,21.2,24.9,22.9,579.0,579.0,18.0,0,10.0,10.0
2024.0,Fisker,"Ocean Extreme (22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,414.0,A1,B,,,,,,21.9,25.3,23.4,541.0,541.0,18.0,0,10.0,10.0
2024.0,Fisker,"Ocean Sport (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,207.0,A1,B,,,,,,20.2,25.9,22.7,372.0,372.0,12.0,0,10.0,10.0
2024.0,Fisker,"Ocean Sport (22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,207.0,A1,B,,,,,,25.4,28.0,26.6,312.0,312.0,12.0,0,10.0,10.0
2024.0,Fisker,"Ocean Ultra (20"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,414.0,A1,B,,,,,,21.8,25.6,23.5,563.0,563.0,18.0,0,10.0,10.0
2024.0,Fisker,"Ocean Ultra (22"" Wheels)",Sport utility vehicle: Standard,Battery Electric (BEV),,,414.0,A1,B,,,,,,22.5,26.0,24.1,525.0,525.0,18.0,0,10.0,10.0
2024.0,Ford,F-150 Lightning Standard Range,Pickup truck: Standard,Battery Electric (BEV),,,318.0,A1,B,,,,,,27.5,34.5,30.6,386.0,386.0,11.9,0,10.0,10.0
2024.0,Ford,F-150 Lightning Extended Range,Pickup truck: Standard,Battery Electric (BEV),,,420.0,A1,B,,,,,,26.9,33.3,29.8,515.0,515.0,14.6,0,10.0,10.0
2024.0,Ford,F-150 Lightning Platinum,Pickup truck: Standard,Battery Electric (BEV),,,420.0,A1,B,,,,,,28.7,35.0,31.5,483.0,483.0,14.6,0,10.0,10.0
2024.0,Ford,F-150 Lightning Pro,Pickup truck: Standard,Battery Electric (BEV),,,420.0,A1,B,,,,,,26.9,33.3,29.8,515.0,515.0,10.1,0,10.0,10.0
2024.0,Ford,Mustang Mach-E Standard Range,Sport utility vehicle: Small,Battery Electric (BEV),,,197.0,A1,B,,,,,,19.7,21.4,20.5,402.0,402.0,7.1,0,10.0,10.0
2024.0,Ford,Mustang Mach-E Standard Range AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,242.0,A1,B,,,,,,22.1,23.9,22.9,370.0,370.0,7.5,0,10.0,10.0
2024.0,Ford,Mustang Mach-E Extended Range,Sport utility vehicle: Small,Battery Electric (BEV),,,216.0,A1,B,,,,,,18.8,20.9,19.8,515.0,515.0,10.1,0,10.0,10.0
2024.0,Ford,Mustang Mach-E Extended Range AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,272.0,A1,B,,,,,,20.3,22.3,21.2,483.0,483.0,10.0,0,10.0,10.0
2024.0,Ford,Mustang Mach-E GT,Sport utility vehicle: Small,Battery Electric (BEV),,,358.0,A1,B,,,,,,22.0,24.7,23.2,451.0,451.0,9.9,0,10.0,10.0
2024.0,Ford,Mustang Mach-E Rally,Sport utility vehicle: Small,Battery Electric (BEV),,,358.0,A1,B,,,,,,23.3,25.9,24.5,426.0,426.0,10.2,0,10.0,10.0
2024.0,Genesis,Electrified G80,Full-size,Battery Electric (BEV),,,272.0,A1,B,,,,,,19.9,23.6,21.7,454.0,454.0,9.0,0,10.0,10.0
2024.0,Genesis,GV60 Advanced AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,234.0,A1,B,,,,,,20.3,24.2,22.1,399.0,399.0,7.2,0,10.0,10.0
2024.0,Genesis,GV60 Performance AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,320.0,A1,B,,,,,,21.7,25.5,23.0,378.0,378.0,7.2,0,10.0,10.0
2024.0,Genesis,Electrified GV70,Sport utility vehicle: Small,Battery Electric (BEV),,,320.0,A1,B,,,,,,21.4,25.2,23.1,380.0,380.0,7.9,0,10.0,10.0
2024.0,GMC,HUMMER EV2X Pickup,Pickup truck: Standard,Battery Electric (BEV),,,428.0,A1,B,,,,,,36.0,45.4,40.4,500.0,500.0,10.5,0,10.0,10.0
2024.0,GMC,HUMMER EV2X Pickup Mud Terrain Tire,Pickup truck: Standard,Battery Electric (BEV),,,428.0,A1,B,,,,,,40.9,49.0,44.6,449.0,449.0,10.5,0,10.0,10.0
2024.0,GMC,HUMMER EV2X SUV,Sport utility vehicle: Standard,Battery Electric (BEV),,,428.0,A1,B,,,,,,37.2,45.7,41.0,488.0,488.0,10.5,0,10.0,10.0
2024.0,GMC,HUMMER EV2X SUV Mud Terrain Tire,Sport utility vehicle: Standard,Battery Electric (BEV),,,428.0,A1,B,,,,,,40.9,49.0,44.6,449.0,449.0,10.5,0,10.0,10.0
2024.0,GMC,HUMMER EV3X SUV,Sport utility vehicle: Standard,Battery Electric (BEV),,,600.0,A1,B,,,,,,35.8,43.8,39.4,505.0,505.0,10.5,0,10.0,10.0
2024.0,GMC,HUMMER EV3X SUV Mud Terrain Tire,Sport utility vehicle: Standard,Battery Electric (BEV),,,600.0,A1,B,,,,,,37.9,46.6,41.6,480.0,480.0,10.5,0,10.0,10.0
2024.0,Honda,Prologue EX AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,247.0,A1,B,,,,,,20.6,23.8,22.1,452.0,452.0,9.5,0,10.0,10.0
2024.0,Honda,Prologue EX-L AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,247.0,A1,B,,,,,,20.6,23.8,22.1,452.0,452.0,9.5,0,10.0,10.0
2024.0,Honda,Prologue Touring AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,247.0,A1,B,,,,,,21.1,25.0,22.8,439.0,439.0,9.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 5 Long Range,Sport utility vehicle: Small,Battery Electric (BEV),,,168.0,A1,B,,,,,,15.5,21.7,18.6,488.0,488.0,8.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 5 Long Range AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,239.0,A1,B,,,,,,19.5,24.0,21.5,410.0,410.0,8.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 6 Long Range (18'' Wheels),Mid-size,Battery Electric (BEV),,,168.0,A1,B,,,,,,13.7,16.2,14.9,581.0,581.0,7.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 6 Long Range (20'' Wheels),Mid-size,Battery Electric (BEV),,,168.0,A1,B,,,,,,16.2,19.9,18.0,491.0,491.0,7.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 6 Long Range AWD (18'' Wheels),Mid-size,Battery Electric (BEV),,,239.0,A1,B,,,,,,16.2,18.6,17.4,509.0,509.0,7.5,0,10.0,10.0
2024.0,Hyundai,IONIQ 6 Long Range AWD (20'' Wheels),Mid-size,Battery Electric (BEV),,,239.0,A1,B,,,,,,18.8,22.4,20.5,435.0,435.0,7.5,0,10.0,10.0
2024.0,Hyundai,Kona Electric Long Range,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,16.3,20.3,18.1,420.0,420.0,6.1,0,10.0,10.0
2024.0,Jaguar,I-PACE,Sport utility vehicle: Small,Battery Electric (BEV),,,294.0,A1,B,,,,,,24.5,26.7,25.5,381.0,381.0,13.0,0,10.0,10.0
2024.0,Jeep,Wagoneer S AWD (Falken Tire),Sport utility vehicle: Standard,Battery Electric (BEV),,,500.0,A1,B,,,,,,20.2,23.2,21.5,488.0,488.0,10.0,0,10.0,10.0
2024.0,Jeep,Wagoneer S AWD (Pirelli Tire),Sport utility vehicle: Standard,Battery Electric (BEV),,,500.0,A1,B,,,,,,22.6,25.9,24.1,435.0,435.0,10.0,0,10.0,10.0
2024.0,Kia,EV6 Wind,Sport utility vehicle: Small,Battery Electric (BEV),,,168.0,A1,B,,,,,,15.5,20.5,18.0,499.0,499.0,8.7,0,10.0,10.0
2024.0,Kia,"EV6 Land AWD (19"" Wheels)",Sport utility vehicle: Small,Battery Electric (BEV),,,239.0,A1,B,,,,,,17.5,21.5,19.3,454.0,454.0,8.4,0,10.0,10.0
2024.0,Kia,"EV6 Land AWD (20"" Wheels)",Sport utility vehicle: Small,Battery Electric (BEV),,,239.0,A1,B,,,,,,19.9,24.2,21.7,406.0,406.0,8.4,0,10.0,10.0
2024.0,Kia,EV6 GT AWD,Sport utility vehicle: Small,Battery Electric (BEV),,,430.0,A1,B,,,,,,23.6,27.3,25.5,351.0,351.0,7.7,0,10.0,10.0
2024.0,Kia,EV9 Light,Sport utility vehicle: Standard,Battery Electric (BEV),,,160.0,A1,B,,,,,,21.1,27.3,23.6,370.0,370.0,11.4,0,10.0,10.0
2024.0,Kia,EV9 Wind,Sport utility vehicle: Standard,Battery Electric (BEV),,,149.0,A1,B,,,,,,21.1,26.7,23.6,489.0,489.0,15.2,0,10.0,10.0
2024.0,Kia,EV9 Land AWD,Sport utility vehicle: Standard,Battery Electric (BEV),,,282.0,A1,B,,,,,,23.0,28.0,25.5,451.0,451.0,14.5,0,10.0,10.0
2024.0,Kia,EV9 Land AWD GT-Line,Sport utility vehicle: Standard,Battery Electric (BEV),,,282.0,A1,B,,,,,,23.6,29.2,26.1,435.0,435.0,15.2,0,10.0,10.0
2024.0,Kia,Niro EV,Sport utility vehicle: Small,Battery Electric (BEV),,,150.0,A1,B,,,,,,16.8,20.5,18.6,407.0,407.0,7.5,0,10.0,10.0
2024.0,Lexus,"RZ 450e AWD (18"" Wheels)",Sport utility vehicle: Small,Battery Electric (BEV),,,230.0,A1,B,,,,,,18.1,21.4,19.6,354.0,354.0,10.0,0,10.0,10.0
2024.0,Lexus,"RZ 450e AWD (20"" Wheels)",Sport utility vehicle: Small,Battery Electric (BEV),,,230.0,A1,B,,,,,,20.3,24.1,22.4,315.0,315.0,10.0,0,10.0,10.0
2024.0,Lucid,"Air Grand Touring XR AWD (19"" Wheels)",Full-size,Battery Electric (BEV),,,611.0,A1,B,,,,,,16.1,16.4,16.2,832.0,832.0,13.0,0,10.0,10.0
2024.0,Lucid,"Air Grand Touring XR AWD (20"" Wheels)",Full-size,Battery Electric (BEV),,,611.0,A1,B,,,,,,17.0,17.7,17.3,782.0,782.0,13.0,0,10.0,10.0
2024.0,Lucid,"Air Grand Touring XR AWD (21"" Wheels)",Full-size,Battery Electric (BEV),,,611.0,A1,B,,,,,,18.2,18.9,18.5,726.0,726.0,13.0,0,10.0,10.0
2024.0,Lucid,"Air Pure (19"" Wheels)",Full-size,Battery Electric (BEV),,,330.0,A1,B,,,,,,14.9,15.7,15.3,674.0,674.0,10.0,0,10.0,10.0
2024.0,Lucid,"Air Pure (20"" Wheels)",Full-size,Battery Electric (BEV),,,330.0,A1,B,,,,,,15.7,16.7,16.1,634.0,634.0,10.0,0,10.0,10.0
2024.0,Lucid,Air Sapphire AWD,Full-size,Battery Electric (BEV),,,930.0,A1,B,,,,,,19.4,20.7,20.0,687.0,687.0,13.0,0,10.0,10.0
2024.0,Lucid,"Air Touring AWD (19"" Wheels)",Full-size,Battery Electric (BEV),,,462.0,A1,B,,,,,,15.5,16.0,15.7,661.0,661.0,10.0,0,10.0,10.0
2024.0,Lucid,"Air Touring AWD (20"" Wheels)",Full-size,Battery Electric (BEV),,,462.0,A1,B,,,,,,16.8,17.4,17.1,615.0,615.0,10.0,0,10.0,10.0
2024.0,Lucid,"Air Touring AWD (21"" Wheels)",Full-size,Battery Electric (BEV),,,462.0,A1,B,,,,,,17.4,18.3,17.8,587.0,587.0,10.0,0,10.0,10.0
2024.0,Mazda,MX-30,Mid-size,Battery Electric (BEV),,,107.0,A1,B,,,,,,21.4,24.6,22.8,161.0,161.0,5.3,0,10.0,10.0
2024.0,Mercedes-Benz,AMG EQE 4MATIC+ Sedan,Mid-size,Battery Electric (BEV),,,460.0,A1,B,,,,,,28.6,28.6,28.6,370.0,370.0,10.5,0,10.0,10.0
2024.0,Mercedes-Benz,AMG EQE 4MATIC+ SUV,Sport utility vehicle: Standard,Battery Electric (BEV),,,460.0,A1,B,,,,,,27.3,29.8,28.6,378.0,378.0,9.5,0,10.0,10.0
2024.0,Mercedes-Benz,AMG EQS 4MATIC+ Sedan,Full-size,Battery Electric (BEV),,,484.0,A1,B,,,,,,26.4,24.5,25.5,483.0,483.0,11.25,0,10.0,10.0
2024.0,Mercedes-Benz,EQB 250+,Sport utility vehicle: Small,Battery Electric (BEV),,,142.0,A1,B,,,,,,20.5,23.2,21.7,359.0,359.0,7.25,0,10.0,10.0
